UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178690400,2007-05-09T06:00:00Z,-0.002710,36.334560,2435,0,0,0,No Data,No Data
1178690589,2007-05-09T06:03:09Z,-0.002707,36.341645,2412,0.7887886,0,0,No Data,No Data
1178690921,2007-05-09T06:08:41Z,-0.002702,36.354043,2395,2.169084,0,0,No Data,No Data
1178691015,2007-05-09T06:10:15Z,-0.002700,36.357585,2377,2.56348,0,0,No Data,No Data
1178691397,2007-05-09T06:16:37Z,0.004434,36.369967,2360,4.15443,0,0,No Data,No Data
1178691673,2007-05-09T06:21:13Z,0.009810,36.378804,2352,5.306057,0,0,No Data,No Data
1178692123,2007-05-09T06:28:43Z,0.015200,36.394728,2329,7.177786,0,0,No Data,No Data
1178692335,2007-05-09T06:32:15Z,0.018794,36.401803,2327,8.061345,0,0,No Data,No Data
1178692573,2007-05-09T06:36:13Z,0.025972,36.407096,2351,9.054345,0,0,No Data,No Data
1178693050,2007-05-09T06:44:10Z,0.040336,36.417690,2344,11.04142,0,0,No Data,No Data
1178693319,2007-05-09T06:48:39Z,0.047525,36.424763,2338,12.16426,0,0,No Data,No Data
1178693558,2007-05-09T06:52:38Z,0.054715,36.430065,2305,13.15886,0,0,No Data,No Data
1178693837,2007-05-09T06:57:17Z,0.063703,36.435365,2281,14.32062,0,0,No Data,No Data
1178694051,2007-05-09T07:00:51Z,0.070896,36.438898,2224,15.21285,0,0,No Data,No Data
1178694356,2007-05-09T07:05:56Z,0.079859,36.445984,2203,16.48496,0,0,No Data,No Data
1178694558,2007-05-09T07:09:18Z,0.085217,36.451306,2207,17.32576,0,0,No Data,No Data
1178694895,2007-05-09T07:14:55Z,0.094200,36.460169,2185,18.73075,0,0,No Data,No Data
1178695134,2007-05-09T07:18:54Z,0.099617,36.467263,2115,19.72451,0,0,No Data,No Data
1178695472,2007-05-09T07:24:32Z,0.108627,36.476132,2098,21.1321,0,0,No Data,No Data
1178695668,2007-05-09T07:27:48Z,0.110460,36.483234,2111,21.94869,0,0,No Data,No Data
1178695905,2007-05-09T07:31:45Z,0.110513,36.492114,2109,22.93742,0,0,No Data,No Data
1178696160,2007-05-09T07:36:00Z,0.106984,36.500998,2096,24.00167,0,0,No Data,No Data
1178696256,2007-05-09T07:37:36Z,0.103404,36.500999,2106,24.4002,0,0,No Data,No Data
1178696494,2007-05-09T07:41:34Z,0.096275,36.506331,2090,25.39135,0,0,No Data,No Data
1178696685,2007-05-09T07:44:45Z,0.089115,36.506334,2093,26.18837,0,0,No Data,No Data
1178696925,2007-05-09T07:48:45Z,0.080138,36.506337,2139,27.18777,0,0,No Data,No Data
1178697245,2007-05-09T07:54:05Z,0.074690,36.495686,2166,28.51958,0,0,No Data,No Data
1178697674,2007-05-09T08:01:14Z,0.072805,36.479712,2168,30.31018,0,0,No Data,No Data
1178697930,2007-05-09T08:05:30Z,0.069175,36.470844,2172,31.37691,0,0,No Data,No Data
1178698126,2007-05-09T08:08:46Z,0.067359,36.463748,2217,32.19233,0,0,No Data,No Data
1178698365,2007-05-09T08:12:45Z,0.060166,36.458436,2226,33.18777,0,0,No Data,No Data
1178698563,2007-05-09T08:16:03Z,0.052987,36.456673,2211,34.01071,0,0,No Data,No Data
1178698754,2007-05-09T08:19:14Z,0.045815,36.456684,2222,34.80906,0,0,No Data,No Data
1178698946,2007-05-09T08:22:26Z,0.038646,36.456695,2247,35.60708,0,0,No Data,No Data
1178699201,2007-05-09T08:26:41Z,0.035089,36.465566,2246,36.6712,0,0,No Data,No Data
1178699391,2007-05-09T08:29:51Z,0.035109,36.472659,2243,37.46096,0,0,No Data,No Data
1178699628,2007-05-09T08:33:48Z,0.035150,36.481525,2229,38.44808,0,0,No Data,No Data
1178699947,2007-05-09T08:39:07Z,0.040582,36.492162,2193,39.77782,0,0,No Data,No Data
1178700149,2007-05-09T08:42:29Z,0.045989,36.497480,2171,40.62224,0,0,No Data,No Data
1178700391,2007-05-09T08:46:31Z,0.047830,36.506352,2155,41.63101,0,0,No Data,No Data
1178700581,2007-05-09T08:49:41Z,0.047867,36.513451,2153,42.42144,0,0,No Data,No Data
1178700866,2007-05-09T08:54:26Z,0.047926,36.524103,2144,43.60738,0,0,No Data,No Data
1178701150,2007-05-09T08:59:10Z,0.047997,36.534758,2090,44.79363,0,0,No Data,No Data
1178701435,2007-05-09T09:03:55Z,0.048068,36.545415,2094,45.9802,0,0,No Data,No Data
1178701678,2007-05-09T09:07:58Z,0.049920,36.554301,2078,46.99075,0,0,No Data,No Data
1178701963,2007-05-09T09:12:43Z,0.049978,36.564964,1994,48.17791,0,0,No Data,No Data
1178702175,2007-05-09T09:16:15Z,0.046404,36.572068,2031,49.06328,0,0,No Data,No Data
1178702377,2007-05-09T09:19:37Z,0.041035,36.577393,2007,49.90513,0,0,No Data,No Data
1178702621,2007-05-09T09:23:41Z,0.032079,36.579161,2025,50.92137,0,0,No Data,No Data
1178702717,2007-05-09T09:25:17Z,0.028496,36.579157,2036,51.32016,0,0,No Data,No Data
1178702930,2007-05-09T09:28:50Z,0.021338,36.582701,2052,52.2094,0,0,No Data,No Data
1178703143,2007-05-09T09:32:23Z,0.014193,36.586247,2070,53.09741,0,0,No Data,No Data
1178703551,2007-05-09T09:39:11Z,-9.383840,36.591560,610,54.79441,0,0,No Data,No Data
1178867685,2007-05-10T31:14:45Z,-0.007225,36.595105,2114,1098.686,0,0,No Data,No Data
1178867975,2007-05-10T31:19:35Z,-0.017929,36.596871,2100,1099.894,0,0,No Data,No Data
1178868261,2007-05-10T31:24:21Z,-0.028635,36.596860,2107,1101.086,0,0,No Data,No Data
1178868356,2007-05-10T31:25:56Z,-0.032203,36.596856,2129,1101.483,0,0,No Data,No Data
1178868569,2007-05-10T31:29:29Z,-0.035809,36.589749,2136,1102.37,0,0,No Data,No Data
1178868806,2007-05-10T31:33:26Z,-0.035853,36.580871,2139,1103.358,0,0,No Data,No Data
1178869107,2007-05-10T31:38:27Z,-0.025141,36.577333,2140,1104.614,0,0,No Data,No Data
1178869445,2007-05-10T31:44:05Z,-0.012628,36.575570,2143,1106.021,0,0,No Data,No Data
1178869641,2007-05-10T31:47:21Z,-0.005494,36.573800,2096,1106.839,0,0,No Data,No Data
1178869975,2007-05-10T31:52:55Z,0.007009,36.573809,2084,1108.231,0,0,No Data,No Data
1178870456,2007-05-10T32:00:56Z,0.024904,36.572049,2032,1110.233,0,0,No Data,No Data
1178870747,2007-05-10T32:05:47Z,0.035649,36.570282,2030,1111.445,0,0,No Data,No Data
1178870949,2007-05-10T32:09:09Z,0.041017,36.564957,2049,1112.287,0,0,No Data,No Data
1178871091,2007-05-10T32:11:31Z,0.040994,36.559627,2027,1112.88,0,0,No Data,No Data
1178871376,2007-05-10T32:16:16Z,0.040924,36.548966,2085,1114.067,0,0,No Data,No Data
1178871661,2007-05-10T32:21:01Z,0.040854,36.538308,2116,1115.254,0,0,No Data,No Data
1178871898,2007-05-10T32:24:58Z,0.040796,36.529429,2138,1116.242,0,0,No Data,No Data
1178872135,2007-05-10T32:28:55Z,0.040738,36.520553,2156,1117.23,0,0,No Data,No Data
1178872325,2007-05-10T32:32:05Z,0.040693,36.513453,2152,1118.02,0,0,No Data,No Data
1178872609,2007-05-10T32:36:49Z,0.040638,36.502806,2164,1119.205,0,0,No Data,No Data
1178872941,2007-05-10T32:42:21Z,0.040573,36.490388,2198,1120.587,0,0,No Data,No Data
1178873183,2007-05-10T32:46:23Z,0.038735,36.481521,2197,1121.595,0,0,No Data,No Data
1178873526,2007-05-10T32:52:06Z,0.031521,36.470891,2251,1123.025,0,0,No Data,No Data
1178873697,2007-05-10T32:54:57Z,0.027923,36.465576,2269,1123.739,0,0,No Data,No Data
1178874070,2007-05-10T33:01:10Z,0.017153,36.456729,2274,1125.291,0,0,No Data,No Data
1178874307,2007-05-10T33:05:07Z,0.011764,36.449650,2309,1126.281,0,0,No Data,No Data
1178874509,2007-05-10T33:08:29Z,0.006381,36.444344,2334,1127.122,0,0,No Data,No Data
1178874913,2007-05-10T33:15:13Z,-0.004383,36.433739,2359,1128.804,0,0,No Data,No Data
1178875352,2007-05-10T33:22:32Z,-0.016936,36.423147,2336,1130.633,0,0,No Data,No Data
1178875589,2007-05-10T33:26:29Z,-0.022320,36.416082,2330,1131.622,0,0,No Data,No Data
1178876036,2007-05-10T33:33:56Z,-0.031165,36.401912,2333,1133.482,0,0,No Data,No Data
1178876335,2007-05-10T33:38:55Z,-0.034653,36.391267,2337,1134.729,0,0,No Data,No Data
1178876679,2007-05-10T33:44:39Z,-0.038225,36.378880,2355,1136.164,0,0,No Data,No Data
1178877154,2007-05-10T33:52:34Z,-0.040109,36.361221,2364,1138.141,0,0,No Data,No Data
1178877437,2007-05-10T33:57:17Z,-0.040175,36.350630,2385,1139.32,0,0,No Data,No Data
1178877725,2007-05-10T34:02:05Z,-0.041947,36.340009,2421,1140.519,0,0,No Data,No Data
1178877962,2007-05-10T34:06:02Z,-0.041876,36.331120,2460,1141.509,0,0,No Data,No Data
1178878297,2007-05-10T34:11:37Z,-0.043575,36.318686,2455,1142.906,0,0,No Data,No Data
1178878440,2007-05-10T34:14:00Z,-0.043532,36.313348,2469,1143.5,0,0,No Data,No Data
1178878630,2007-05-10T34:17:10Z,-0.043476,36.306229,2510,1144.293,0,0,No Data,No Data
1178878826,2007-05-10T34:20:26Z,-0.045218,36.299126,2520,1145.107,0,0,No Data,No Data
1178879063,2007-05-10T34:24:23Z,-0.045198,36.290255,2522,1146.094,0,0,No Data,No Data
1178879397,2007-05-10T34:29:57Z,-0.046973,36.277856,2498,1147.488,0,0,No Data,No Data
1178879685,2007-05-10T34:34:45Z,-0.048746,36.267229,2617,1148.687,0,0,No Data,No Data
1178879926,2007-05-10T34:38:46Z,-0.050519,36.258372,2626,1149.693,0,0,No Data,No Data
1178880168,2007-05-10T34:42:48Z,-0.059369,36.256594,2647,1150.698,0,0,No Data,No Data
1178880406,2007-05-10T34:46:46Z,-0.066510,36.261951,2683,1151.692,0,0,No Data,No Data
1178880747,2007-05-10T34:52:27Z,-0.075558,36.270956,2621,1153.113,0,0,No Data,No Data
1178881069,2007-05-10T34:57:49Z,-0.081020,36.281691,2591,1154.454,0,0,No Data,No Data
1178881212,2007-05-10T35:00:12Z,-0.081058,36.287028,2644,1155.048,0,0,No Data,No Data
1178881639,2007-05-10T35:07:19Z,-0.081173,36.303029,2538,1156.83,0,0,No Data,No Data
1178881828,2007-05-10T35:10:28Z,-0.081165,36.310099,2557,1157.617,0,0,No Data,No Data
1178882231,2007-05-10T35:17:11Z,-0.075773,36.324195,2498,1159.297,0,0,No Data,No Data
1178882530,2007-05-10T35:22:10Z,-0.072170,36.334773,2422,1160.541,0,0,No Data,No Data
1178882890,2007-05-10T35:28:10Z,-0.066783,36.347118,2450,1162.041,0,0,No Data,No Data
1178883085,2007-05-10T35:31:25Z,-0.064970,36.354176,2405,1162.852,0,0,No Data,No Data
1178883361,2007-05-10T35:36:01Z,-0.059600,36.362998,2373,1164.002,0,0,No Data,No Data
1178883572,2007-05-10T35:39:32Z,-0.056012,36.370059,2349,1164.884,0,0,No Data,No Data
1178883827,2007-05-10T35:43:47Z,-0.052413,36.378888,2345,1165.946,0,0,No Data,No Data
1178884039,2007-05-10T35:47:19Z,-0.048823,36.385953,2338,1166.828,0,0,No Data,No Data
1178884512,2007-05-10T35:55:12Z,-0.034683,36.396591,2336,1168.798,0,0,No Data,No Data
1178884829,2007-05-10T36:00:29Z,-0.024070,36.401909,2334,1170.119,0,0,No Data,No Data
1178885237,2007-05-10T36:07:17Z,-0.011602,36.410743,2330,1171.82,0,0,No Data,No Data
1178885542,2007-05-10T36:12:22Z,-0.002636,36.417799,2351,1173.09,0,0,No Data,No Data
1178885846,2007-05-10T36:17:26Z,0.006328,36.424860,2356,1174.36,0,0,No Data,No Data
1178886085,2007-05-10T36:21:25Z,0.013499,36.430158,2332,1175.353,0,0,No Data,No Data
1178886535,2007-05-10T36:28:55Z,0.027846,36.438987,2301,1177.229,0,0,No Data,No Data
1178886907,2007-05-10T36:35:07Z,0.038620,36.447830,2269,1178.781,0,0,No Data,No Data
1178887212,2007-05-10T36:40:12Z,0.045815,36.456684,2222,1180.051,0,0,No Data,No Data
1178887362,2007-05-10T36:42:42Z,0.047624,36.462002,2202,1180.676,0,0,No Data,No Data
1178887836,2007-05-10T36:50:36Z,0.047689,36.479739,2216,1182.651,0,0,No Data,No Data
1178888073,2007-05-10T36:54:33Z,0.047736,36.488608,2175,1183.638,0,0,No Data,No Data
1178888358,2007-05-10T36:59:18Z,0.047792,36.499253,2165,1184.823,0,0,No Data,No Data
1178888689,2007-05-10T37:04:49Z,0.047858,36.511676,2157,1186.206,0,0,No Data,No Data
1178888927,2007-05-10T37:08:47Z,0.047905,36.520552,2141,1187.194,0,0,No Data,No Data
1178889226,2007-05-10T37:13:46Z,0.044390,36.531205,2129,1188.443,0,0,No Data,No Data
1178889428,2007-05-10T37:17:08Z,0.039051,36.536532,2116,1189.283,0,0,No Data,No Data
1178889666,2007-05-10T37:21:06Z,0.031922,36.541857,2096,1190.274,0,0,No Data,No Data
1178889923,2007-05-10T37:25:23Z,0.022992,36.545406,2085,1191.344,0,0,No Data,No Data
1178890210,2007-05-10T37:30:10Z,0.012253,36.545402,2111,1192.54,0,0,No Data,No Data
1178890353,2007-05-10T37:32:33Z,0.006884,36.545400,2154,1193.138,0,0,No Data,No Data
1178890544,2007-05-10T37:35:44Z,-0.000270,36.545397,2165,1193.935,0,0,No Data,No Data
1178890975,2007-05-10T37:42:55Z,-0.016372,36.545390,2180,1195.728,0,0,No Data,No Data
1178891252,2007-05-10T37:47:32Z,-0.021787,36.536519,2208,1196.885,0,0,No Data,No Data
1178891614,2007-05-10T37:53:34Z,-0.027219,36.524106,2240,1198.393,0,0,No Data,No Data
1178891915,2007-05-10T37:58:35Z,-0.030852,36.513472,2257,1199.644,0,0,No Data,No Data
1178892203,2007-05-10T38:03:23Z,-0.032703,36.502842,2314,1200.845,0,0,No Data,No Data
1178892503,2007-05-10T38:08:23Z,-0.036355,36.492219,2317,1202.096,0,0,No Data,No Data
1178892986,2007-05-10T38:16:26Z,-0.040052,36.474526,2388,1204.108,0,0,No Data,No Data
1178893181,2007-05-10T38:19:41Z,-0.041856,36.467448,2390,1204.921,0,0,No Data,No Data
1178893542,2007-05-10T38:25:42Z,-0.047246,36.455069,2421,1206.424,0,0,No Data,No Data
1178893946,2007-05-10T38:32:26Z,-0.052637,36.440926,2456,1208.109,0,0,No Data,No Data
1178894245,2007-05-10T38:37:25Z,-0.056138,36.430297,2344,1209.355,0,0,No Data,No Data
1178894821,2007-05-10T38:47:01Z,-0.059574,36.409021,2338,1211.754,0,0,No Data,No Data
1178895270,2007-05-10T38:54:30Z,-0.064813,36.393057,2345,1213.624,0,0,No Data,No Data
1178895745,2007-05-10T39:02:25Z,-0.066620,36.375364,2698,1215.604,0,0,No Data,No Data
1178895940,2007-05-10T39:05:40Z,-0.068433,36.368301,2358,1216.416,0,0,No Data,No Data
1178896388,2007-05-10T39:13:08Z,-0.073842,36.352417,2427,1218.284,0,0,No Data,No Data
1178896705,2007-05-10T39:18:25Z,-0.079217,36.341834,2472,1219.605,0,0,No Data,No Data
1178897349,2007-05-10T39:29:09Z,-0.093517,36.322461,2526,1222.286,0,0,No Data,No Data
1178897550,2007-05-10T39:32:30Z,-0.098879,36.317192,2593,1223.123,0,0,No Data,No Data
1178898186,2007-05-10T39:43:06Z,-0.116728,36.301402,2593,1225.776,0,0,No Data,No Data
1178898253,2007-05-10T39:44:13Z,-0.118513,36.299648,2636,1226.055,0,0,No Data,No Data
1178898919,2007-05-10T39:55:19Z,-0.143371,36.297981,2689,1228.829,0,0,No Data,No Data
1178899395,2007-05-10T40:03:15Z,-0.161103,36.299808,2703,1230.814,0,0,No Data,No Data
1178899637,2007-05-10T40:07:17Z,-0.169975,36.298081,2698,1231.82,0,0,No Data,No Data
1178899872,2007-05-10T40:11:12Z,-0.169936,36.306874,2700,1232.799,0,0,No Data,No Data
1178900200,2007-05-10T40:16:40Z,-0.169859,36.319169,2671,1234.168,0,0,No Data,No Data
1178900727,2007-05-10T40:25:27Z,-0.160895,36.336736,2622,1236.364,0,0,No Data,No Data
1178901230,2007-05-10T40:33:50Z,-0.148402,36.350796,2510,1238.458,0,0,No Data,No Data
1178902104,2007-05-10T40:48:24Z,-0.123435,36.371904,2379,1242.098,0,0,No Data,No Data
1178903244,2007-05-10T41:07:24Z,-0.091446,36.400168,2328,1246.85,0,0,No Data,No Data
1178903511,2007-05-10T41:11:51Z,-0.084385,36.407258,2327,1247.964,0,0,No Data,No Data
1178904147,2007-05-10T41:22:27Z,-0.068518,36.424983,2328,1250.612,0,0,No Data,No Data
1178904487,2007-05-10T41:28:07Z,-0.057920,36.432070,2353,1252.031,0,0,No Data,No Data
1178904621,2007-05-10T41:30:21Z,-0.054393,36.435613,2444,1252.588,0,0,No Data,No Data
1178905091,2007-05-10T41:38:11Z,-0.041903,36.447981,2415,1254.545,0,0,No Data,No Data
1178905494,2007-05-10T41:44:54Z,-0.031153,36.458580,2377,1256.226,0,0,No Data,No Data
1178905799,2007-05-10T41:49:59Z,-0.022194,36.465648,2349,1257.496,0,0,No Data,No Data
1178906068,2007-05-10T41:54:28Z,-0.015020,36.472722,2312,1258.618,0,0,No Data,No Data
1178906338,2007-05-10T41:58:58Z,-0.007817,36.479796,2293,1259.742,0,0,No Data,No Data
1178906617,2007-05-10T42:03:37Z,0.001156,36.485102,2279,1260.903,0,0,No Data,No Data
1178906937,2007-05-10T42:08:57Z,0.011914,36.490410,2246,1262.239,0,0,No Data,No Data
1178907243,2007-05-10T42:14:03Z,0.019123,36.499270,2232,1263.511,0,0,No Data,No Data
1178907520,2007-05-10T42:18:40Z,0.024546,36.508135,2199,1264.668,0,0,No Data,No Data
1178907927,2007-05-10T42:25:27Z,0.030006,36.522329,2140,1266.361,0,0,No Data,No Data
1178908116,2007-05-10T42:28:36Z,0.030052,36.529429,2137,1267.151,0,0,No Data,No Data
1178908566,2007-05-10T42:36:06Z,0.024782,36.545407,2093,1269.024,0,0,No Data,No Data
1178908885,2007-05-10T42:41:25Z,0.014075,36.550729,2106,1270.355,0,0,No Data,No Data
1178909176,2007-05-10T42:46:16Z,0.003349,36.552499,2143,1271.565,0,0,No Data,No Data
1178909656,2007-05-10T42:54:16Z,-0.014532,36.554264,2156,1273.565,0,0,No Data,No Data
1178909799,2007-05-10T42:56:39Z,-0.019898,36.554261,2174,1274.162,0,0,No Data,No Data
1178910085,2007-05-10T43:01:25Z,-0.030626,36.554255,2160,1275.356,0,0,No Data,No Data
1178910372,2007-05-10T43:06:12Z,-0.041350,36.554248,2198,1276.55,0,0,No Data,No Data
1178911020,2007-05-10T43:17:00Z,-0.055741,36.534739,2274,1279.249,0,0,No Data,No Data
1178911496,2007-05-10T43:24:56Z,-0.066549,36.520565,2349,1281.233,0,0,No Data,No Data
1178912778,2007-05-10T43:46:18Z,-0.102461,36.488745,2481,1286.575,0,0,No Data,No Data
1178913120,2007-05-10T43:52:00Z,-0.113147,36.481683,2524,1288.001,0,0,No Data,No Data
1178913941,2007-05-10T44:05:41Z,-0.139377,36.465708,2588,1291.42,0,0,No Data,No Data
1178914517,2007-05-10T44:15:17Z,-0.157035,36.453308,2330,1293.822,0,0,No Data,No Data
1178914785,2007-05-10T44:19:45Z,-0.164102,36.446224,2325,1294.936,0,0,No Data,No Data
1178915191,2007-05-10T44:26:31Z,-0.172941,36.433828,2329,1296.631,0,0,No Data,No Data
1178915731,2007-05-10T44:35:31Z,-0.178267,36.414364,2338,1298.878,0,0,No Data,No Data
1178916347,2007-05-10T44:45:47Z,-0.180064,36.391369,2409,1301.446,0,0,No Data,No Data
1178917055,2007-05-10T44:57:35Z,-0.178419,36.364910,2438,1304.397,0,0,No Data,No Data
1178917876,2007-05-10T45:11:16Z,-0.166207,36.336743,2632,1307.815,0,0,No Data,No Data
1178918086,2007-05-10T45:14:46Z,-0.162711,36.329704,2593,1308.69,0,0,No Data,No Data
1178918321,2007-05-10T45:18:41Z,-0.155664,36.324421,2637,1309.67,0,0,No Data,No Data
1178918793,2007-05-10T45:26:33Z,-0.141526,36.313817,2602,1311.637,0,0,No Data,No Data
1178919322,2007-05-10T45:35:22Z,-0.123814,36.304950,2589,1313.842,0,0,No Data,No Data
1178919789,2007-05-10T45:43:09Z,-0.107863,36.297846,2622,1315.786,0,0,No Data,No Data
1178920161,2007-05-10T45:49:21Z,-0.098912,36.287153,2641,1317.338,0,0,No Data,No Data
1178920362,2007-05-10T45:52:42Z,-0.104216,36.281847,2678,1318.173,0,0,No Data,No Data
1178920495,2007-05-10T45:54:55Z,-0.107752,36.278310,2715,1318.73,0,0,No Data,No Data
1178920980,2007-05-10T46:03:00Z,-0.125569,36.274892,2755,1320.75,0,0,No Data,No Data
1178921385,2007-05-10T46:09:45Z,-0.139788,36.269667,2787,1322.437,0,0,No Data,No Data
1178921919,2007-05-10T46:18:39Z,-0.153922,36.255528,2783,1324.663,0,0,No Data,No Data
1178922355,2007-05-10T46:25:55Z,-0.166303,36.244941,2706,1326.477,0,0,No Data,No Data
1178922555,2007-05-10T46:29:15Z,-0.171603,36.239640,2683,1327.312,0,0,No Data,No Data
1178922991,2007-05-10T46:36:31Z,-0.182120,36.227158,2666,1329.129,0,0,No Data,No Data
1178923226,2007-05-10T46:40:26Z,-0.190931,36.227120,2631,1330.11,0,0,No Data,No Data
1178923377,2007-05-10T46:42:57Z,-0.192732,36.232470,2641,1330.739,0,0,No Data,No Data
1178923678,2007-05-10T46:47:58Z,-0.196315,36.243140,2650,1331.992,0,0,No Data,No Data
1178924022,2007-05-10T46:53:42Z,-0.199856,36.255518,2761,1333.425,0,0,No Data,No Data
1178924356,2007-05-10T46:59:16Z,-0.199952,36.268008,2721,1334.816,0,0,No Data,No Data
1178924688,2007-05-10T47:04:48Z,-0.199993,36.280420,2726,1336.198,0,0,No Data,No Data
1178924876,2007-05-10T47:07:56Z,-0.199977,36.287465,2744,1336.982,0,0,No Data,No Data
1178925252,2007-05-10T47:14:12Z,-0.199937,36.301549,2722,1338.55,0,0,No Data,No Data
1178925768,2007-05-10T47:22:48Z,-0.199831,36.320873,2704,1340.701,0,0,No Data,No Data
1178926659,2007-05-10T47:37:39Z,-0.182041,36.349056,2553,1344.411,0,0,No Data,No Data
1178927161,2007-05-10T47:46:01Z,-0.169583,36.363146,2426,1346.505,0,0,No Data,No Data
1178928538,2007-05-10T48:08:58Z,-0.130460,36.396656,2342,1352.24,0,0,No Data,No Data
1178929285,2007-05-10T48:21:25Z,-0.107470,36.412596,2328,1355.355,0,0,No Data,No Data
1178929553,2007-05-10T48:25:53Z,-0.100406,36.419682,2328,1356.469,0,0,No Data,No Data
1178930039,2007-05-10T48:33:59Z,-0.084486,36.428535,2329,1358.497,0,0,No Data,No Data
1178930462,2007-05-10T48:41:02Z,-0.070343,36.435619,2388,1360.258,0,0,No Data,No Data
1178930657,2007-05-10T48:44:17Z,-0.068606,36.442706,2505,1361.07,0,0,No Data,No Data
1178930898,2007-05-10T48:48:18Z,-0.066879,36.451563,2493,1362.075,0,0,No Data,No Data
1178931182,2007-05-10T48:53:02Z,-0.066870,36.462178,2459,1363.257,0,0,No Data,No Data
1178931324,2007-05-10T48:55:24Z,-0.066858,36.467485,2460,1363.848,0,0,No Data,No Data
1178931611,2007-05-10T49:00:11Z,-0.068605,36.478098,2432,1365.046,0,0,No Data,No Data
1178931952,2007-05-10T49:05:52Z,-0.075677,36.488716,2436,1366.466,0,0,No Data,No Data
1178932431,2007-05-10T49:13:51Z,-0.093517,36.490502,2493,1368.462,0,0,No Data,No Data
1178933278,2007-05-10T49:27:58Z,-0.121894,36.476364,2558,1371.992,0,0,No Data,No Data
1178934036,2007-05-10T49:40:36Z,-0.146438,36.462164,2484,1375.149,0,0,No Data,No Data
1178934405,2007-05-10T49:46:45Z,-0.157035,36.453308,2330,1376.686,0,0,No Data,No Data
1178935010,2007-05-10T49:56:50Z,-0.174700,36.439135,2326,1379.207,0,0,No Data,No Data
1178935476,2007-05-10T50:04:36Z,-0.181801,36.423211,2345,1381.148,0,0,No Data,No Data
1178935617,2007-05-10T50:06:57Z,-0.181807,36.417904,2338,1381.739,0,0,No Data,No Data
1178935996,2007-05-10T50:13:16Z,-0.181822,36.403751,2341,1383.315,0,0,No Data,No Data
1178936137,2007-05-10T50:15:37Z,-0.181828,36.398445,2364,1383.906,0,0,No Data,No Data
1178936472,2007-05-10T50:21:12Z,-0.183606,36.386061,2405,1385.299,0,0,No Data,No Data
1178936943,2007-05-10T50:29:03Z,-0.183690,36.368422,2422,1387.263,0,0,No Data,No Data
1178937470,2007-05-10T50:37:50Z,-0.187331,36.349045,2536,1389.458,0,0,No Data,No Data
1178937813,2007-05-10T50:43:33Z,-0.190928,36.336720,2652,1390.887,0,0,No Data,No Data
1178938201,2007-05-10T50:50:01Z,-0.194533,36.322644,2676,1392.505,0,0,No Data,No Data
1178938623,2007-05-10T50:57:03Z,-0.201661,36.308569,2649,1394.261,0,0,No Data,No Data
1178938956,2007-05-10T51:02:36Z,-0.210518,36.299763,2725,1395.651,0,0,No Data,No Data
1178939051,2007-05-10T51:04:11Z,-0.214043,36.299753,2692,1396.044,0,0,No Data,No Data
1178939380,2007-05-10T51:09:40Z,-0.226382,36.299719,2653,1397.418,0,0,No Data,No Data
1178939804,2007-05-10T51:16:44Z,-0.242252,36.299674,2613,1399.185,0,0,No Data,No Data
1178940323,2007-05-10T51:25:23Z,-0.261657,36.299619,2578,1401.345,0,0,No Data,No Data
1178940700,2007-05-10T51:31:40Z,-0.275778,36.299585,2554,1402.917,0,0,No Data,No Data
1178941030,2007-05-10T51:37:10Z,-0.288134,36.299546,2495,1404.293,0,0,No Data,No Data
1178941374,2007-05-10T51:42:54Z,-0.300503,36.303063,2478,1405.725,0,0,No Data,No Data
1178942037,2007-05-10T51:53:57Z,-0.302271,36.327820,2518,1408.488,0,0,No Data,No Data
1178942556,2007-05-10T52:02:36Z,-0.302243,36.347223,2447,1410.648,0,0,No Data,No Data
1178943027,2007-05-10T52:10:27Z,-0.302215,36.364868,2399,1412.612,0,0,No Data,No Data
1178943408,2007-05-10T52:16:48Z,-0.295111,36.377217,2320,1414.198,0,0,No Data,No Data
1178944511,2007-05-10T52:35:11Z,-0.259707,36.398447,2367,1418.794,0,0,No Data,No Data
1178945632,2007-05-10T52:53:52Z,-0.222540,36.417916,2333,1423.465,0,0,No Data,No Data
1178946419,2007-05-10T53:06:59Z,-0.197737,36.433834,2342,1426.746,0,0,No Data,No Data
1178946614,2007-05-10T53:10:14Z,-0.190648,36.435601,2344,1427.559,0,0,No Data,No Data
1178947021,2007-05-10T53:17:01Z,-0.178234,36.444443,2325,1429.256,0,0,No Data,No Data
1178947381,2007-05-10T53:23:01Z,-0.165863,36.449761,2325,1430.755,0,0,No Data,No Data
1178947741,2007-05-10T53:29:01Z,-0.153504,36.455081,2330,1432.253,0,0,No Data,No Data
1178947835,2007-05-10T53:30:35Z,-0.149975,36.455084,2330,1432.646,0,0,No Data,No Data
1178948024,2007-05-10T53:33:44Z,-0.142919,36.455090,2334,1433.432,0,0,No Data,No Data
1178948448,2007-05-10T53:40:48Z,-0.127046,36.455104,2512,1435.199,0,0,No Data,No Data
1178949031,2007-05-10T53:50:31Z,-0.105861,36.449808,2538,1437.63,0,0,No Data,No Data
1178949413,2007-05-10T53:56:53Z,-0.091668,36.448029,2537,1439.222,0,0,No Data,No Data
1178949745,2007-05-10T54:02:25Z,-0.079263,36.448024,2503,1440.603,0,0,No Data,No Data
